Date,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
1970-01-01 00:00:00.020060606,1020,123.40939331054688,129.5047607421875,108.01976013183594,2006-06-06,87.5631332397461,95.4707260131836,,,
1970-01-01 00:00:00.020060607,1062,115.40960693359375,99.50647735595703,129.6847381591797,2006-06-07,87.13834381103516,104.3957748413086,,,
1970-01-01 00:00:00.020060608,1221,86.81586456298828,91.95792388916016,85.72575378417969,2006-06-08,86.53031921386719,99.89718627929688,,,
1970-01-01 00:00:00.020060609,1136,113.72371673583984,151.1648712158203,87.29061126708984,2006-06-09,86.37376403808594,102.14028930664062,,,
1970-01-01 00:00:00.020060610,1131,96.6531753540039,128.47421264648438,68.1928482055664,2006-06-10,85.73087310791016,100.81108856201172,,,
1970-01-01 00:00:00.020060611,882,56.336185455322266,82.3720703125,43.722286224365234,2006-06-11,84.53622436523438,96.80943298339844,,,
1970-01-01 00:00:00.020060612,862,84.54349517822266,68.95903015136719,95.8644027709961,2006-06-12,85.20157623291016,96.69877624511719,,,
1970-01-01 00:00:00.020060613,1062,90.45618438720703,93.28732299804688,72.62345123291016,2006-06-13,85.55149841308594,91.99117279052734,,,
1970-01-01 00:00:00.020060614,1078,125.98819732666016,165.42491149902344,71.5455551147461,2006-06-14,87.39619445800781,93.50240325927734,,,
1970-01-01 00:00:00.020060615,1191,114.03465270996094,149.72967529296875,74.00849914550781,2006-06-15,87.55352783203125,97.39080047607422,,,
1970-01-01 00:00:00.020060616,1167,96.5101089477539,130.17059326171875,80.25118255615234,2006-06-16,87.8381576538086,94.93171691894531,,,
1970-01-01 00:00:00.020060617,1129,73.35181427001953,87.75122833251953,58.5545539855957,2006-06-17,87.67195892333984,91.60295104980469,,,
1970-01-01 00:00:00.020060618,886,104.68611907958984,171.4549560546875,62.17841339111328,2006-06-18,88.51614379882812,98.51007843017578,,,
1970-01-01 00:00:00.020060619,900,114.09954833984375,139.43344116210938,85.6956787109375,2006-06-19,90.0950698852539,102.73237609863281,,,
1970-01-01 00:00:00.020060620,1065,139.9676513671875,124.03273010253906,139.66497802734375,2006-06-20,92.40868377685547,109.8054428100586,,,
1970-01-01 00:00:00.020060621,1142,107.32487487792969,144.58718872070312,77.18399047851562,2006-06-21,92.93256378173828,107.13925170898438,,,
1970-01-01 00:00:00.020060622,1206,112.6163101196289,76.6719741821289,132.47198486328125,2006-06-22,93.80111694335938,106.93663024902344,,,
1970-01-01 00:00:00.020060623,1207,131.73426818847656,175.1050262451172,100.41273498535156,2006-06-23,95.14147186279297,111.96865844726562,,,
1970-01-01 00:00:00.020060624,1194,63.80992889404297,77.44254302978516,59.98081970214844,2006-06-24,95.18330383300781,110.60552978515625,,,
1970-01-01 00:00:00.020060625,846,58.73347091674805,62.45619583129883,45.58280563354492,2006-06-25,93.94474792480469,104.04086303710938,,,
1970-01-01 00:00:00.020060626,884,108.67021179199219,112.07142639160156,99.7105484008789,2006-06-26,95.53839874267578,103.26524353027344,,,
1970-01-01 00:00:00.020060627,1003,132.10638427734375,171.2096710205078,93.37300872802734,2006-06-27,98.57105255126953,102.14220428466797,,,
1970-01-01 00:00:00.020060628,1085,94.64479064941406,97.39712524414062,91.39366912841797,2006-06-28,98.84010314941406,100.33076477050781,,,
1970-01-01 00:00:00.020060629,1212,98.39310455322266,141.68589782714844,63.635398864746094,2006-06-29,99.63015747070312,98.29888153076172,,,
1970-01-01 00:00:00.020060630,1090,133.7183380126953,139.3661346435547,136.46165466308594,2006-06-30,102.32295989990234,98.58232116699219,,,
1970-01-01 00:00:00.020060701,1165,51.18130111694336,51.02376174926758,47.287620544433594,2006-07-01,100.0854721069336,96.77822875976562,,,
1970-01-01 00:00:00.020060702,829,55.942039489746094,87.63832092285156,33.22682571411133,2006-07-02,98.68280792236328,96.37945556640625,,,
1970-01-01 00:00:00.020060703,800,82.81419372558594,123.83892822265625,41.31755447387695,2006-07-03,97.91136169433594,92.68573760986328,,,
1970-01-01 00:00:00.020060704,787,147.31875610351562,142.6691436767578,175.000244140625,2006-07-04,100.01039123535156,94.85893249511719,,,
1970-01-01 00:00:00.020060705,922,114.96981048583984,93.12544250488281,131.4513702392578,2006-07-05,100.99878692626953,97.76250457763672,,,
1970-01-01 00:00:00.020060706,1130,172.9570770263672,64.29395294189453,248.6366424560547,2006-07-06,102.65037536621094,108.41450500488281,,,
1970-01-01 00:00:00.020060707,1115,151.5165557861328,130.3177947998047,163.04685974121094,2006-07-07,103.85393524169922,110.95710754394531,,,
1970-01-01 00:00:00.020060708,1207,107.03408813476562,93.02454376220703,109.54116821289062,2006-07-08,104.52787780761719,118.93607330322266,,,
1970-01-01 00:00:00.020060709,837,75.19568634033203,94.691650390625,59.23664093017578,2006-07-09,103.24361419677734,121.68659210205078,,,
1970-01-01 00:00:00.020060710,801,161.28607177734375,148.4211883544922,171.94155883789062,2006-07-10,105.39804077148438,132.89686584472656,,,
1970-01-01 00:00:00.020060711,931,149.43914794921875,170.26190185546875,147.9325408935547,2006-07-11,108.50147247314453,133.1997833251953,,,
1970-01-01 00:00:00.020060712,1050,154.58648681640625,150.96554565429688,157.4002227783203,2006-07-12,110.83624267578125,138.8592987060547,,,
1970-01-01 00:00:00.020060713,1172,180.8910675048828,191.6051483154297,164.5181427001953,2006-07-13,113.85073852539062,139.99273681640625,,,
1970-01-01 00:00:00.020060714,1060,171.87850952148438,105.92511749267578,228.67579650878906,2006-07-14,115.38040924072266,142.90158081054688,,,
1970-01-01 00:00:00.020060715,1180,109.48316192626953,72.76411437988281,140.05950927734375,2006-07-15,115.22869873046875,143.25144958496094,,,
